transaction_id,date,amount,currency,transaction_type,sender_account,receiver_account,transaction_status,transaction_category,payment_method,fees,notes
2b6931cd-6510-4a6e-8103-a24938b50fdd,2026-01-01,588.57,"('CUC', 'Cuban convertible peso')",Transfer,95ee877e-af93-444b-a4fe-67c41aed68c6,b5fa5f8e-a210-4aa4-a38c-1e50674c402f,Completed,Food & Drink,Credit Card,7.82,Audience free actually you show.
4852f283-6047-4a07-9bc5-9da917647d2e,2026-02-04,61.54,"('ZWD', 'Zimbabwean dollar')",Deposit,8a73b08c-de46-47ae-8694-921718c75d27,d88d2686-a464-443b-8639-a726e3fbe327,Pending,Food & Drink,Debit Card,7.27,Add two customer could.
ce347926-0257-4262-8781-8039a214fa27,2026-01-25,896.03,"('GNF', 'Guinean franc')",Deposit,701f9631-fd14-4fd7-ae04-5d87bd41647a,,Pending,Electronics,Debit Card,0.74,Adult air course image.
fbcc5693-fb4e-4961-aac8-69a235ef934b,2026-01-22,991.4,"('STD', 'São Tomé and Príncipe dobra')",Transfer,eef4df6a-1664-413c-b8b9-4a2c642bb490,420dc7e8-e1a7-4218-ac81-52ef9186c4f4,Cancelled,Bills,PayPal,6.06,Health religious parent rather sport both.
e7d9d2f5-a7a6-4a47-a3a7-839b0841a093,2026-03-06,102.79,"('CAD', 'Canadian dollar')",Transfer,b78098af-ea0c-4186-9cc4-48818496a091,,Cancelled,Other,Credit Card,1.88,Certainly similar business put continue indeed.
bca7ed08-b697-4261-943c-6be9d17572ce,2026-01-06,558.87,"('CVE', 'Cape Verdean escudo')",Withdrawal,e41e3f97-3926-4a57-860e-4d93bd787e7e,,Pending,Health,PayPal,5.96,Physical my although program.
68469591-5779-4a3b-b1e5-326b07c50eda,2026-01-24,573.74,"('FJD', 'Fijian dollar')",Deposit,70e4001d-42d6-4612-81c6-d05dce09430a,c4a79407-6364-4de1-b757-74bea38c359d,Cancelled,Other,Credit Card,5.64,Executive read indicate.
f45e4db6-b2b8-45ca-ac85-625e70dab04b,2026-01-04,115.85,"('SCR', 'Seychellois rupee')",Deposit,ffdbc6b7-82d2-4485-be07-578946ce1d75,efa64193-403c-44e1-9fb9-9f1b6ade3892,Failed,Electronics,Bank Transfer,6.74,Yet black individual.
e1bcc655-f130-405e-8d74-8019a8fc6260,2026-02-07,446.83,"('TWD', 'New Taiwan dollar')",Withdrawal,7626d585-7605-450d-b2e3-015ebc661789,,Completed,Entertainment,Credit Card,2.04,Like see focus.
e78494d3-cb62-4ff6-8ad1-34cd909b543d,2026-02-04,460.42,"('USD', 'United States dollar')",Withdrawal,9ae7e731-cddb-48fa-a9b2-2850d9e15aad,fd01f9b6-bfa1-4a63-bb25-5e254e640be0,Cancelled,Electronics,Credit Card,7.64,Partner prove thing low another.
f7a68d1c-623b-4655-874f-24006c9d5e54,2026-02-25,647.25,"('GTQ', 'Guatemalan quetzal')",Withdrawal,df046b5a-3115-40f7-b194-f2f10def95f8,,Failed,Food & Drink,Credit Card,7.2,Drive beat according power.
9b966e68-1a9d-4c33-b3e5-92c8304cabe0,2026-02-27,659.3,"('GGP', 'Guernsey pound')",Deposit,c3e527fa-dc18-4f32-8cbd-9e0dbe1efa75,a44a13af-c843-4478-951d-c9d8e091dc06,Completed,Electronics,PayPal,6.85,Off none season possible.
ea5c7635-bcb9-4032-946c-0a252c9a2544,2026-03-05,675.82,"('BDT', 'Bangladeshi taka')",Deposit,0739fc52-b779-4a4a-b744-6ce0f05af7d3,,Pending,Food & Drink,Bank Transfer,6.32,Kid between resource.
8dbe097f-0bf0-4f7f-a588-030a39074d0b,2026-01-21,260.61,"('SPL', 'Seborga luigino')",Transfer,9f4d15d5-0286-49f7-b11d-a5d904df24a4,ce115570-782b-4c5f-8003-88c19e4870f2,Completed,Entertainment,Cryptocurrency,2.13,Recognize career reflect.
fd273d58-c4e3-4bdb-aacc-2d9847a4a035,2026-01-22,784.45,"('ALL', 'Albanian lek')",Transfer,4a1f38e2-6609-4a05-ada1-946a89a2cef8,,Cancelled,Food & Drink,PayPal,5.43,Feeling population quality arrive.
65bd31ad-78db-40e1-9755-d518618b1d0e,2026-01-09,326.7,"('FKP', 'Falkland Islands pound')",Withdrawal,0dcdfab2-931c-410f-9f7d-18930a5a3a45,,Completed,Health,Credit Card,5.54,Vote if just result together public.
2ec9bfd8-5e48-4f90-92b3-b744e17c9c01,2026-03-07,837.88,"('TRY', 'Turkish lira')",Withdrawal,0df8d269-e4b6-42ad-b343-435c4b516d2b,,Completed,Other,Debit Card,3.25,Idea body develop exactly each and.
76003774-c152-494d-91df-987bdab4e5c0,2026-02-21,136.52,"('PKR', 'Pakistani rupee')",Transfer,45738671-73d7-48ff-ab4c-a0b8e8b89c72,affc1064-f480-4577-8c6e-4463935047f1,Cancelled,Bills,PayPal,7.43,Vote himself two.
d1afe154-4935-4a9f-9f67-38c051fbce94,2026-01-09,792.49,"('KRW', 'South Korean won')",Deposit,6a88482d-a8c7-40b3-b37d-ad4f5436bc29,2ff7e4a4-1f19-4f85-8cf5-910995dbbe84,Cancelled,Electronics,Cryptocurrency,1.1,Minute great fight.
65b8b41c-9c79-4773-bc28-839f04ea4f16,2026-03-07,736.47,"('AMD', 'Armenian dram')",Withdrawal,990ae73f-9a29-4018-8ede-edae6ef9fb16,26392312-2397-4413-8cf5-68f20ff861a9,Completed,Bills,Debit Card,4.89,Least home right.
c3b05777-eb25-4918-8456-beea2d3cb460,2026-02-08,315.07,"('EGP', 'Egyptian pound')",Transfer,facd7e16-c73b-4e1d-9c02-00e257690865,,Cancelled,Bills,Cryptocurrency,5.06,Just order out always we huge.
8314a21d-a2b2-4061-8a92-71fabe245a77,2026-02-08,29.86,"('MVR', 'Maldivian rufiyaa')",Deposit,26af3d23-1a19-4932-9a7b-e9fbb9eccb14,,Cancelled,Electronics,Bank Transfer,9.42,So national ball it expert.
e21a944c-ec8b-44c4-98e1-d775b1b1dfdd,2026-01-14,231.0,"('BMD', 'Bermudian dollar')",Deposit,383a2c0f-8a60-41c9-8cd2-0791a562fdc6,,Pending,Electronics,Debit Card,5.7,Research real very especially put.
7baaaf1c-d49b-4215-9337-6e5f6e35717a,2026-03-01,563.46,"('BSD', 'Bahamian dollar')",Withdrawal,8d5997ef-30c3-4837-82f4-a2a99eb8eb07,,Cancelled,Health,Bank Transfer,4.7,Front purpose all race here.
fce85045-5e20-4bfd-82e5-c5aafeb976d0,2026-02-26,826.97,"('UYU', 'Uruguayan peso')",Deposit,ccfaea22-66da-4d20-8b3e-e7e80ae81b02,,Cancelled,Travel,Bank Transfer,1.46,As throw prove stop finish easy evening.
c814047a-5933-4222-b5a0-fe0a6f024740,2026-02-07,397.42,"('ERN', 'Eritrean nakfa')",Withdrawal,3e6737fe-f624-4ae5-baa4-cab27a11659f,8e490cfd-4d32-456f-9747-1e857aba9acf,Pending,Food & Drink,Credit Card,2.01,Director wind name least interest candidate.
9ead7141-d7b6-4d1a-b957-f2c04b1394ff,2026-01-01,638.7,"('MMK', 'Burmese kyat')",Withdrawal,bc9c1bee-7180-4225-a346-426708f7687a,d64b64fc-f538-41ab-a6e9-ba9ee43b43e0,Cancelled,Electronics,Bank Transfer,9.73,Treat laugh consumer resource cup notice.
c0949f9e-4cf9-45c5-b9b1-a26815950b55,2026-01-17,817.1,"('CHF', 'Swiss franc')",Withdrawal,27e755ae-d1ef-47e6-968f-0930dbe6a974,e1e188e0-6c44-48e7-951d-882996c06acf,Pending,Entertainment,Debit Card,3.11,Brother realize those budget few bed.
1a563dd5-959f-4afe-88aa-f0013f61cc95,2026-02-26,387.64,"('LSL', 'Lesotho loti')",Deposit,707506f8-5463-400f-a377-0eff79481f7b,af55a26a-2dc9-4fb4-b8e7-12990489de83,Pending,Electronics,PayPal,1.9,Expect way Mr same forget late.
13b81a92-6bc7-44bd-a00d-d8e8be436173,2026-03-01,257.86,"('HTG', 'Haitian gourde')",Withdrawal,2a65ee59-eabd-474a-8080-8c79f3fcd17e,,Failed,Other,PayPal,7.59,Effect positive as miss bit.
b636dfe0-2e7c-4186-9350-f3f3cd62c551,2026-01-27,874.13,"('KZT', 'Kazakhstani tenge')",Transfer,501572e6-904f-4cef-81ed-ff02b30847cf,,Failed,Bills,Cryptocurrency,6.69,Man operation meet land catch quality.
b5f3938b-fdfb-4a57-acf7-750b274cbc1b,2026-01-12,196.89,"('SAR', 'Saudi riyal')",Deposit,e3787d51-99aa-44ae-aaae-178a6b629cee,,Pending,Health,Cryptocurrency,8.62,After great doctor save paper.
7641847a-3a4a-4aa2-854f-de7c5d940f83,2026-01-21,209.69,"('SLL', 'Sierra Leonean leone')",Deposit,5215ea16-d283-4b76-932b-3e9351584228,,Pending,Travel,PayPal,5.24,Much buy itself know head.
441f5d39-068b-47f9-801e-0885766f3761,2026-02-17,738.12,"('BIF', 'Burundian franc')",Deposit,9e2e305a-c2fd-4fe1-896e-7b3c4ee4e215,a4b92d21-9f06-4f55-aa86-c991dc7d5dcd,Pending,Food & Drink,Debit Card,6.72,Audience more thought foot system federal.
bb3dd821-73ba-42ff-acdd-9652f6c5f2c5,2026-01-06,138.15,"('SBD', 'Solomon Islands dollar')",Withdrawal,9695375b-cc16-485c-ad25-4e95d057b46a,,Failed,Food & Drink,Debit Card,8.07,Ball interview nature.
70c3b8d4-1b81-4c35-950d-f88140ac6c7a,2026-01-09,88.95,"('AZN', 'Azerbaijani manat')",Transfer,a7db1c8b-d993-427a-85cb-938b02386615,1d7fa24b-a734-4838-9a4b-81a0e81d74d2,Cancelled,Other,Bank Transfer,9.95,Gun once this likely suddenly arm.
47abdfbf-2091-47a1-ba55-0c4dfe05c290,2026-01-19,360.15,"('CNY', 'Renminbi')",Withdrawal,5069a43e-19f8-4069-a621-efdd0a707fa2,1100a858-d48e-46f4-85dc-03f59e136279,Cancelled,Travel,PayPal,2.5,Special tree short brother form.
fff54e0c-a465-48dd-b5c8-acfdbd4b2035,2026-01-11,261.47,"('MVR', 'Maldivian rufiyaa')",Deposit,f746dc69-2acb-4699-a9cc-6af23b86fcb3,,Failed,Other,Bank Transfer,2.75,Newspaper life laugh.
a006596d-974d-4713-845a-be1ec14e9239,2026-01-26,864.88,"('GMD', 'Gambian dalasi')",Deposit,507c96dd-d9c6-421d-b546-405553d0a885,de0fcf65-8823-42c6-a0f9-b4ca42b9857a,Pending,Food & Drink,PayPal,1.94,Early role within plan education knowledge.
4fe5cb1f-34c9-4dfe-9a1e-28fec749f7c1,2026-01-10,291.46,"('NOK', 'Norwegian krone')",Deposit,df663a77-93c7-45bf-8b7a-3c331d41a20f,3867e19b-39f7-45c8-b113-84616123f019,Completed,Bills,PayPal,8.81,Customer relate high space.
0dd3c661-7fbb-4db1-976e-dd5f0fbceba9,2026-01-23,749.03,"('PEN', 'Peruvian sol')",Deposit,51b00d04-0184-4efc-9ff7-724690cde41d,,Pending,Health,Bank Transfer,5.78,Not job avoid.
d279809b-805c-4b1e-a999-7996a39328ef,2026-01-02,250.77,"('CHF', 'Swiss franc')",Deposit,af655da0-6fca-48ce-b5e9-f0c79a42144b,129019b4-5666-4dca-b90e-ff176ec9c69a,Completed,Other,Cryptocurrency,3.45,There market yes statement expert or.
40fd5e25-1434-4f35-a204-891f24756dd0,2026-03-04,285.53,"('GTQ', 'Guatemalan quetzal')",Deposit,73fabc8b-8e68-4b67-8df4-542f5104493f,,Pending,Food & Drink,Cryptocurrency,8.22,Rest interesting long none decide.
d24da2f9-2d25-4ebf-a61e-d18f4b3ca4d0,2026-02-23,559.94,"('DKK', 'Danish krone')",Deposit,f2b4e551-5372-4db2-98d5-117eeeb7308c,6e1e71a6-18e8-43d8-94cb-9ace33d23327,Completed,Food & Drink,Debit Card,0.99,Yeah section before agreement usually property.
d548bda6-b81c-4f0f-bfc0-c4e3c2e7687d,2026-01-21,645.39,"('TND', 'Tunisian dinar')",Withdrawal,a736d756-e8e7-4cbf-a292-789dc672978e,2793f677-eb3e-4ecb-af0e-50d9ef4a7914,Pending,Electronics,PayPal,1.03,Memory rule message among.
5a6b5db3-01e2-426a-92ad-de80e5db4b2c,2026-02-10,57.74,"('NAD', 'Namibian dollar')",Withdrawal,fc5bbe6b-bdc3-4bde-b443-0cb4653fa2fd,f17ba6c2-f96c-417d-b1c3-687614688b51,Cancelled,Bills,Bank Transfer,2.54,Western issue middle building.
4b70e761-2efd-4c41-a8f0-cf19dcf346d6,2026-02-21,534.6,"('SGD', 'Singapore dollar')",Transfer,48d4d9c6-7a37-4c33-a6a7-23913a0a3e52,,Completed,Travel,Cryptocurrency,2.31,And just box once protect but.
31e7ee23-4c31-46d6-9dbc-4018fc599821,2026-02-10,639.95,"('UZS', 'Uzbekistani soʻm')",Transfer,7df70d40-d41e-450a-8baf-54e947defcf8,4a6f2654-5a58-4589-bcf4-7381079cdf89,Completed,Travel,Debit Card,9.54,Mrs certain realize those.
c4a4d8f9-55ca-4a39-8fdb-dc9e57da0396,2026-02-09,569.96,"('BYR', 'Belarusian ruble')",Transfer,d5b75747-bbfa-4196-bd90-e1537d087d2d,,Completed,Food & Drink,Debit Card,6.14,Interview performance bed.
61607072-8c4b-479f-94b7-d1f439882051,2026-01-03,810.08,"('GIP', 'Gibraltar pound')",Deposit,bad5b066-f02b-43c0-b25d-ab6264a1eb2c,4fd87f49-5fb0-4d9f-9464-cc2bfd134c7b,Pending,Other,Cryptocurrency,9.48,Face use season respond administration.
a706ed7e-0b5f-4b68-ba38-d6fa66d5c0f3,2026-01-04,210.34,"('ISK', 'Icelandic króna')",Deposit,e4dd0274-f116-4241-a50d-d3d79f59a49f,bca4f454-e2a7-41f8-b5a1-30615494854b,Completed,Food & Drink,Credit Card,0.95,News return defense need common.
ab3a3679-282f-4749-b367-74737d873c08,2026-01-05,866.63,"('OMR', 'Omani rial')",Transfer,8230cd22-ba9e-42ad-8392-6d9266df7aab,,Cancelled,Bills,Debit Card,2.2,Environment fund idea.
638c09c1-69b8-4300-8f27-f64870092217,2026-01-07,239.14,"('DZD', 'Algerian dinar')",Transfer,7c2c9dac-3b9a-413e-a3ab-96a74d93c452,3d2e7ef3-a861-4c25-bebf-37a48d24e63c,Completed,Bills,Cryptocurrency,6.14,Order somebody his set.
5fb567d3-3c25-4180-9c40-0173a874d6eb,2026-01-05,664.19,"('SHP', 'Saint Helena pound')",Deposit,6c866b8b-dc02-45ff-8e0d-99e9064b79c6,,Cancelled,Bills,Debit Card,4.5,Different be evidence physical wish black.
f4b7954e-b41e-4f06-a617-0ae9a3c5ac7b,2026-02-06,444.49,"('BAM', 'Bosnia and Herzegovina convertible mark')",Deposit,6816e6a3-9dd9-4937-a929-4ccbc02d3787,1d61445f-a6b8-4107-afe7-6f2bd3558eb1,Completed,Travel,Credit Card,0.92,Moment investment season police.
6529e77d-f7a4-41ea-a97d-4c38458f9f9f,2026-02-21,653.88,"('TOP', 'Tongan paʻanga')",Deposit,b7853cca-c47d-4a93-bc54-60a07c00bda6,,Pending,Food & Drink,PayPal,9.54,Top consider music.
6212e3f6-8276-4374-af53-94e12390b0d6,2026-03-01,125.23,"('BSD', 'Bahamian dollar')",Deposit,930aa19a-281b-4cc0-a372-8c4df45dbed4,4772cc19-93ee-4802-8a1a-0355e2a73ab0,Cancelled,Other,Credit Card,5.76,Eye mention seek view another.
69f7eaab-8c39-4d20-80ae-cad9f9576d10,2026-01-22,417.99,"('CHF', 'Swiss franc')",Transfer,c279b541-3f3a-48d0-9a7f-b52cb795b083,,Pending,Bills,Debit Card,9.36,Travel enter dog.
500bd701-8c96-41fd-a640-3fd4e8238539,2026-02-16,313.59,"('IRR', 'Iranian rial')",Deposit,331e9e0d-19dd-49c0-92d1-65ef34ccfe53,7ffd06d1-7046-4ce6-8e90-b3e3e9d85c00,Pending,Food & Drink,Debit Card,7.29,Adult nearly bit or community.
95a9c57f-ff63-4ccf-95b9-9532a68f68ab,2026-01-04,964.83,"('JMD', 'Jamaican dollar')",Withdrawal,9f8c0fe1-3a32-4427-be4d-c409d9ae920d,,Pending,Entertainment,Cryptocurrency,6.66,Bad visit reason energy.
847aea76-b8fe-4b1c-ba19-aa71ff3359a3,2026-02-27,967.27,"('SHP', 'Saint Helena pound')",Deposit,095d1b12-d2b4-4d21-9304-ae0a633ac073,a1d1755c-206e-4ab2-ae89-be68b8e0c2ff,Cancelled,Bills,Cryptocurrency,3.17,Loss seem hair economy.
a0792c61-4aa4-41ac-a148-ae754a3f9b04,2026-01-12,926.12,"('MXN', 'Mexican peso')",Transfer,5dbc1186-6beb-46d8-9cf6-a158845a0f93,6ac73c06-5099-4c8a-9005-0906a8ce18cd,Completed,Other,Credit Card,1.83,Small bill water law option.
5b16d82e-71ac-4988-b6c8-3544a3153bed,2026-02-10,930.71,"('SPL', 'Seborga luigino')",Withdrawal,8ff2077e-64fa-4bb7-ba31-088b6ba38a01,f2fb99d5-0817-4714-8bb1-c61be02e787d,Completed,Food & Drink,Cryptocurrency,9.66,Chance even program special create.
4b7bfaef-8772-433f-9edb-5f946c862a75,2026-02-03,790.82,"('PEN', 'Peruvian sol')",Transfer,509008cc-e91d-4231-955e-1a76cfbeaf6d,,Failed,Electronics,Debit Card,8.09,Stock will investment as.
3a997131-d159-445e-942d-657948ff3e1d,2026-01-26,886.45,"('KGS', 'Kyrgyzstani som')",Transfer,04a50c4e-b83a-4dc2-ba5e-d35e37cd4df7,2566c01f-5fbe-4922-ba61-7c03eb9a81dc,Completed,Bills,Cryptocurrency,1.78,Wife major evidence city poor would.
21da12c3-1bbf-4c98-9510-97ab546658e9,2026-01-22,416.43,"('HNL', 'Honduran lempira')",Transfer,08c7c18b-7710-4295-ad2e-8c4a80b1ce03,,Cancelled,Travel,PayPal,4.64,Ground likely language back.
0ffc9dd1-c1ca-4eb1-bcbc-0387214069b4,2026-02-22,587.21,"('SGD', 'Singapore dollar')",Deposit,46d1ebf7-57d9-433f-a55e-aa42ade1c167,,Completed,Travel,Credit Card,1.37,Party common either buy.
d6d0ff0b-1d6a-4479-a9e8-dd4b5524f1d2,2026-01-07,61.31,"('CLP', 'Chilean peso')",Deposit,9b4dcfea-5b44-4122-9c54-994eca0078b9,,Failed,Food & Drink,PayPal,8.9,Many respond night individual.
9b50aa42-4601-48f9-a073-160e53511ce4,2026-03-05,348.31,"('CZK', 'Czech koruna')",Deposit,3899e06a-4067-4623-916d-7a33eb353a97,8f330f2d-02d0-4763-b3ff-7b4ad29acce8,Cancelled,Electronics,Debit Card,9.41,Ask whole yes few central do.
ab4c63fc-3096-4172-ae8a-43ece38c411d,2026-02-25,62.2,"('BAM', 'Bosnia and Herzegovina convertible mark')",Transfer,d832e464-cf28-4f4c-8863-48e21a59cfc9,,Pending,Entertainment,Credit Card,9.38,Herself television side part bed tax.
57a5358c-267c-459d-9064-ffb804865b62,2026-01-03,879.44,"('SLL', 'Sierra Leonean leone')",Withdrawal,67b57ccf-eb93-4e8b-9ef7-8a4985801ea5,,Pending,Health,PayPal,0.81,In reach wife.
7dea4bd4-38e1-49c9-8efb-0f5913f8be2e,2026-02-21,628.16,"('RON', 'Romanian leu')",Withdrawal,89648ff0-fe6b-4ca7-8dcf-0ceab225aa73,,Failed,Food & Drink,Bank Transfer,0.98,Hope season them.
03832bfb-e280-4011-818b-2098f6f71682,2026-02-27,283.59,"('MXN', 'Mexican peso')",Transfer,2d626e46-f468-4742-8d27-68c0c85ee2fa,ec67c0c2-4275-4564-8d0e-58da24b77b2a,Failed,Travel,PayPal,1.1,Also case concern.
51c539a6-bd72-4daa-85f2-371674a24bd7,2026-01-05,681.55,"('MNT', 'Mongolian tugrik')",Withdrawal,769fc3f9-532f-4692-83d6-b0a6ca023dbd,,Completed,Food & Drink,PayPal,9.42,Compare last rule million.
f9377a1b-d63c-41f2-baf0-b11f15d0b117,2026-01-07,397.0,"('SGD', 'Singapore dollar')",Transfer,0e017941-0508-4793-9912-ec2bd6ede18c,234d8584-55bf-4482-9b15-48b2c0fdb550,Completed,Entertainment,PayPal,5.99,Us sport agreement nature whether hear.
54281077-d846-4c09-bb96-0306a5a70075,2026-01-28,889.43,"('SVC', 'Salvadoran colón')",Deposit,3225f3a6-462b-4094-8de1-62555723c03e,,Completed,Travel,Bank Transfer,8.6,Resource citizen Mrs realize maintain enjoy.
7bfc166b-300c-447d-87cc-42282bf9fb06,2026-01-28,291.68,"('TTD', 'Trinidad and Tobago dollar')",Transfer,8bac46e0-ffca-484e-9e65-71a90ec0985a,,Failed,Travel,Cryptocurrency,7.55,Both interview try go wonder.
e3dac855-5a82-420a-83ef-fdae0904648f,2026-01-04,865.52,"('MGA', 'Malagasy ariar')",Withdrawal,02455513-76b7-47e1-9fd3-366de176e3e3,,Failed,Health,Debit Card,7.22,Science reality benefit dream build either.
db82d05b-c73d-4929-b77a-0e877057f2a2,2026-02-13,210.58,"('GIP', 'Gibraltar pound')",Deposit,d2fe14b7-6af3-409d-990a-7378329a3ebb,,Failed,Electronics,PayPal,3.5,Admit sense glass the.
ea00d33e-e569-4f27-8fce-1ef36a5dca7a,2026-01-21,512.75,"('DJF', 'Djiboutian franc')",Withdrawal,a3e88894-e99d-4d54-94d9-20513e06e986,,Completed,Other,Bank Transfer,5.24,Walk carry traditional raise.
1649cea0-dd63-4b20-9cef-dcc6ee84342d,2026-03-01,431.0,"('UGX', 'Ugandan shilling')",Deposit,76079a66-c9fa-4576-9659-f2bfe4da1575,72aa10ff-a16f-49d4-8a64-f0fa9b548961,Cancelled,Food & Drink,Cryptocurrency,7.55,Religious often second any despite continue.
5b62587b-6862-45b4-9b1a-eabe82f9ad4f,2026-01-21,93.17,"('CUP', 'Cuban peso')",Withdrawal,b3bda7e0-7c0b-42d8-b377-8e9f3cdbf5b2,,Cancelled,Travel,Bank Transfer,8.79,Tell behavior forward democratic.
02b8dbcc-ab2e-4dcc-b77a-0c40308d577b,2026-02-06,626.99,"('SLL', 'Sierra Leonean leone')",Transfer,39d89a80-ff03-4af7-9d2a-16bcaccb4ce6,9a7704c1-27ff-4f00-a071-688b741c4e3f,Completed,Electronics,Credit Card,2.86,Staff letter least stuff subject.
0b91066f-b50e-436a-ac8d-3771a71c42e8,2026-01-22,875.84,"('MRO', 'Mauritanian ouguiya')",Deposit,cd793d79-8dcb-4467-8b1f-f4509a191924,,Completed,Food & Drink,Credit Card,6.46,Attorney myself participant system thought.
e85b4f22-6a8c-4afc-918b-bd16c29e13d9,2026-02-20,796.58,"('LAK', 'Lao kip')",Withdrawal,77d9eff2-e17b-4e7e-afe8-822bf4e7f53a,b7f362c9-a9e9-46de-9b96-16045694cdf9,Cancelled,Bills,Cryptocurrency,4.94,List standard sing too.
508bf796-4b0d-440c-bc93-3ac277aef955,2026-01-31,850.57,"('AED', 'United Arab Emirates dirham')",Withdrawal,af89adfa-0044-458c-9b94-86031d9767ee,,Failed,Electronics,Debit Card,1.43,State something rather area.
c1adfa47-f6d6-4da9-ab33-18f7f3342ea9,2026-01-19,792.0,"('IRR', 'Iranian rial')",Deposit,8157457c-e3e2-4e04-852e-e750e5f8e176,ec8db032-dbf6-43ca-bdff-59773c86c5b9,Pending,Electronics,Debit Card,8.15,Look how affect range.
d82a4fb5-a546-4cbe-9368-8e44f5542ffb,2026-01-03,424.22,"('UZS', 'Uzbekistani soʻm')",Deposit,06616a05-9dd3-4e8c-97a7-39f0818c280e,1510da6d-990d-45a6-a766-9d7e3ff8d2eb,Cancelled,Health,Credit Card,5.14,Often local half establish.
87f1640b-7693-47b5-b486-977b15c07b33,2026-03-03,543.34,"('VND', 'Vietnamese đồng')",Transfer,4b126ba5-5919-48f8-a7e3-0145a55efa01,,Pending,Travel,PayPal,4.99,Share assume whose charge over model.
62ad382b-3a50-49f8-b94a-7c74fb02e667,2026-02-05,537.04,"('XOF', 'West African CFA franc')",Transfer,3451ce01-4b50-4745-a154-a1bd2020c8a5,,Failed,Entertainment,Cryptocurrency,2.05,Six under yeah state.
88b6ccf4-e7bb-4a13-97f3-5cc3a4750b15,2026-01-18,268.69,"('BIF', 'Burundian franc')",Transfer,0dda0328-c519-46c6-8d52-9cbed3dd73ec,d84d27a1-4fb9-4d89-8fd6-280db71b0ecd,Pending,Food & Drink,Cryptocurrency,9.75,Budget kid wonder style unit image.
2c6aa27f-c544-42be-80f5-2d4b0e0802e5,2026-03-07,587.27,"('ANG', 'Netherlands Antillean guilder')",Transfer,b1287898-fd75-466f-b44b-e1f5c844c376,,Cancelled,Entertainment,PayPal,7.0,Mention material wall medical must.
a7c59dfe-97ae-4dd1-946e-021331cc2041,2026-02-08,578.95,"('VUV', 'Vanuatu vatu')",Transfer,4df91f1d-268e-45fc-ab08-13860b0f4807,,Completed,Other,Credit Card,3.39,Process toward they laugh.
9178b0e9-f104-409b-8c9a-2a6be32dc0bc,2026-01-06,815.89,"('RWF', 'Rwandan franc')",Withdrawal,c67e8966-efc1-42db-a302-59ae899cf686,,Pending,Bills,Credit Card,2.51,When there check tough campaign.
a97691fb-a0ea-42ac-972b-96fb13ac3d0a,2026-02-01,886.58,"('FJD', 'Fijian dollar')",Deposit,14bff882-c846-4c24-b08f-407365c1ccc9,64f42d6c-2815-4a10-9bc8-09b27e2fa746,Completed,Health,Cryptocurrency,9.92,Short any consumer president.
f73b5ebb-120b-439c-b1d4-07251de9a57d,2026-02-04,329.33,"('SHP', 'Saint Helena pound')",Deposit,5609125d-c57b-4fd1-a8e8-4c7887fa56f0,ebc4fe82-214c-4bb6-bf6b-ea383004b719,Completed,Bills,Cryptocurrency,3.93,What reveal late.
92b89420-5193-4b00-bb6b-9df168ddf3a9,2026-02-27,131.84,"('XCD', 'Eastern Caribbean dollar')",Transfer,a687da79-00dd-4f71-8c95-74243c358451,,Cancelled,Electronics,Credit Card,3.92,Away and art star.
46c22f2b-f0f1-4553-bfd3-e992c5d5202f,2026-02-02,759.07,"('PAB', 'Panamanian balboa')",Withdrawal,04502eba-c787-470a-bafd-2bab7b351cf2,,Completed,Entertainment,Credit Card,2.48,Now medical experience similar seem I.
4f4fbf71-8a1c-47be-9077-8b3862343c67,2026-02-12,981.19,"('BDT', 'Bangladeshi taka')",Deposit,82b5941d-8c48-461a-b2e1-18c393f6856d,,Failed,Other,PayPal,5.94,Often school program.
8cdce495-6344-419d-afae-34c0aca04328,2026-02-16,284.56,"('BWP', 'Botswana pula')",Transfer,6bf0438e-b60f-4c49-89c1-445e3eed4f42,,Pending,Entertainment,Credit Card,4.38,Apply man health value another.
5d22fa76-a868-4f0b-9198-d91b601ab183,2026-02-20,679.43,"('JEP', 'Jersey pound')",Withdrawal,fa847875-0d19-42fa-90e8-f98d6f17dfc2,,Cancelled,Bills,Cryptocurrency,8.33,Much we election operation bed.
f92e48ea-d5f0-412f-9032-5ebc1e8c13cb,2026-01-17,849.47,"('TTD', 'Trinidad and Tobago dollar')",Deposit,0b7ca42d-57dd-4285-adc0-196ed4e84318,,Failed,Travel,Cryptocurrency,2.19,Responsibility vote official much.
694055ca-fdbe-47fa-8c6f-91c100b43b1d,2026-02-04,244.97,"('ZAR', 'South African rand')",Withdrawal,9b0ec01e-120f-4fda-9d5c-2d5094fb3a96,81faf2f4-06b2-4069-8761-8ce31b47e8bf,Cancelled,Health,Bank Transfer,5.98,Century morning about general do.
0cbd60c1-15ad-4fa4-868c-58abb70b5932,2026-01-11,982.44,"('QAR', 'Qatari riyal')",Withdrawal,a58426cf-71de-4a42-9029-2a8ca536692e,bcfca949-e599-4d97-8529-40388ba64a67,Completed,Bills,Credit Card,5.98,Site enjoy message north anyone.
076ec3d4-919c-47c1-90b9-276318463c4a,2026-01-23,874.73,"('HNL', 'Honduran lempira')",Withdrawal,62935fae-d5f9-4695-abed-91da22f83a84,,Pending,Food & Drink,Cryptocurrency,1.17,Example eight anyone.
